scenarioID [],i [],V [V],wireGauge [],turns [],radius [m],wireGauge_car [],turns_car [],radius_car [m],height [m],spacing [m],velocity [m/s],totalCharge [C],cost [$],cost/charge [$/C],,best for the money,,most overall
11943,1493,100,8,510,3,8,320,2.1,0.15,0.18,30,1,469581.7978,469581.7978,,,,
20135,2517,100,8,510,3,8,320,2.1,0.15,0.36,30,1,456291.7469,456291.7469,,,,
7847,981,100,8,510,3,8,320,2.1,0.3,0,30,1,483669.2517,483669.2517,,,,
16039,2005,100,8,510,3,8,320,2.1,0.3,0.18,30,1,469581.7978,469581.7978,,,,
24231,3029,100,8,510,3,8,320,2.1,0.3,0.36,30,1,456291.7469,456291.7469,,,,
674,85,100,8,510,3,12,230,1.5,0.15,0,30,1,483669.2517,483669.2517,,,,
8866,1109,100,8,510,3,12,230,1.5,0.15,0.18,30,1,469581.7978,469581.7978,,,,
17058,2133,100,8,510,3,12,230,1.5,0.15,0.36,30,1,456291.7469,456291.7469,,,,
4770,597,100,8,510,3,12,230,1.5,0.3,0,30,1,483669.2517,483669.2517,,,,
12962,1621,100,8,510,3,12,230,1.5,0.3,0.18,30,1,469581.7978,469581.7978,,,,
21154,2645,100,8,510,3,12,230,1.5,0.3,0.36,30,1,456291.7469,456291.7469,,,,
1698,213,100,8,510,3,12,230,1.7,0.15,0,30,1,483669.2517,483669.2517,,,,
9890,1237,100,8,510,3,12,230,1.7,0.15,0.18,30,1,469581.7978,469581.7978,,,,
18082,2261,100,8,510,3,12,230,1.7,0.15,0.36,30,1,456291.7469,456291.7469,,,,
5794,725,100,8,510,3,12,230,1.7,0.3,0,30,1,483669.2517,483669.2517,,,,
13986,1749,100,8,510,3,12,230,1.7,0.3,0.18,30,1,469581.7978,469581.7978,,,,
22178,2773,100,8,510,3,12,230,1.7,0.3,0.36,30,1,456291.7469,456291.7469,,,,
2722,341,100,8,510,3,12,230,1.9,0.15,0,30,1,483669.2517,483669.2517,,,,
10914,1365,100,8,510,3,12,230,1.9,0.15,0.18,30,1,469581.7978,469581.7978,,,,
19106,2389,100,8,510,3,12,230,1.9,0.15,0.36,30,1,456291.7469,456291.7469,,,,
6818,853,100,8,510,3,12,230,1.9,0.3,0,30,1,483669.2517,483669.2517,,,,
15010,1877,100,8,510,3,12,230,1.9,0.3,0.18,30,1,469581.7978,469581.7978,,,,
23202,2901,100,8,510,3,12,230,1.9,0.3,0.36,30,1,456291.7469,456291.7469,,,,
3746,469,100,8,510,3,12,230,2.1,0.15,0,30,1,483669.2517,483669.2517,,,,
11938,1493,100,8,510,3,12,230,2.1,0.15,0.18,30,1,469581.7978,469581.7978,,,,
20130,2517,100,8,510,3,12,230,2.1,0.15,0.36,30,1,456291.7469,456291.7469,,,,
7842,981,100,8,510,3,12,230,2.1,0.3,0,30,1,483669.2517,483669.2517,,,,
16034,2005,100,8,510,3,12,230,2.1,0.3,0.18,30,1,469581.7978,469581.7978,,,,
24226,3029,100,8,510,3,12,230,2.1,0.3,0.36,30,1,456291.7469,456291.7469,,,,
676,85,100,8,510,3,12,260,1.5,0.15,0,30,1,483669.2517,483669.2517,,,,
8868,1109,100,8,510,3,12,260,1.5,0.15,0.18,30,1,469581.7978,469581.7978,,,,
17060,2133,100,8,510,3,12,260,1.5,0.15,0.36,30,1,456291.7469,456291.7469,,,,
4772,597,100,8,510,3,12,260,1.5,0.3,0,30,1,483669.2517,483669.2517,,,,
12964,1621,100,8,510,3,12,260,1.5,0.3,0.18,30,1,469581.7978,469581.7978,,,,
21156,2645,100,8,510,3,12,260,1.5,0.3,0.36,30,1,456291.7469,456291.7469,,,,
1700,213,100,8,510,3,12,260,1.7,0.15,0,30,1,483669.2517,483669.2517,,,,
9892,1237,100,8,510,3,12,260,1.7,0.15,0.18,30,1,469581.7978,469581.7978,,,,
18084,2261,100,8,510,3,12,260,1.7,0.15,0.36,30,1,456291.7469,456291.7469,,,,
5796,725,100,8,510,3,12,260,1.7,0.3,0,30,1,483669.2517,483669.2517,,,,
13988,1749,100,8,510,3,12,260,1.7,0.3,0.18,30,1,469581.7978,469581.7978,,,,
22180,2773,100,8,510,3,12,260,1.7,0.3,0.36,30,1,456291.7469,456291.7469,,,,
2724,341,100,8,510,3,12,260,1.9,0.15,0,30,1,483669.2517,483669.2517,,,,
10916,1365,100,8,510,3,12,260,1.9,0.15,0.18,30,1,469581.7978,469581.7978,,,,
19108,2389,100,8,510,3,12,260,1.9,0.15,0.36,30,1,456291.7469,456291.7469,,,,
6820,853,100,8,510,3,12,260,1.9,0.3,0,30,1,483669.2517,483669.2517,,,,
15012,1877,100,8,510,3,12,260,1.9,0.3,0.18,30,1,469581.7978,469581.7978,,,,
23204,2901,100,8,510,3,12,260,1.9,0.3,0.36,30,1,456291.7469,456291.7469,,,,
3748,469,100,8,510,3,12,260,2.1,0.15,0,30,1,483669.2517,483669.2517,,,,
11940,1493,100,8,510,3,12,260,2.1,0.15,0.18,30,1,469581.7978,469581.7978,,,,
20132,2517,100,8,510,3,12,260,2.1,0.15,0.36,30,1,456291.7469,456291.7469,,,,
7844,981,100,8,510,3,12,260,2.1,0.3,0,30,1,483669.2517,483669.2517,,,,
16036,2005,100,8,510,3,12,260,2.1,0.3,0.18,30,1,469581.7978,469581.7978,,,,
24228,3029,100,8,510,3,12,260,2.1,0.3,0.36,30,1,456291.7469,456291.7469,,,,
678,85,100,8,510,3,12,290,1.5,0.15,0,30,1,483669.2517,483669.2517,,,,
8870,1109,100,8,510,3,12,290,1.5,0.15,0.18,30,1,469581.7978,469581.7978,,,,
17062,2133,100,8,510,3,12,290,1.5,0.15,0.36,30,1,456291.7469,456291.7469,,,,
4774,597,100,8,510,3,12,290,1.5,0.3,0,30,1,483669.2517,483669.2517,,,,
12966,1621,100,8,510,3,12,290,1.5,0.3,0.18,30,1,469581.7978,469581.7978,,,,
21158,2645,100,8,510,3,12,290,1.5,0.3,0.36,30,1,456291.7469,456291.7469,,,,
1702,213,100,8,510,3,12,290,1.7,0.15,0,30,1,483669.2517,483669.2517,,,,
9894,1237,100,8,510,3,12,290,1.7,0.15,0.18,30,1,469581.7978,469581.7978,,,,
18086,2261,100,8,510,3,12,290,1.7,0.15,0.36,30,1,456291.7469,456291.7469,,,,
5798,725,100,8,510,3,12,290,1.7,0.3,0,30,1,483669.2517,483669.2517,,,,
13990,1749,100,8,510,3,12,290,1.7,0.3,0.18,30,1,469581.7978,469581.7978,,,,
22182,2773,100,8,510,3,12,290,1.7,0.3,0.36,30,1,456291.7469,456291.7469,,,,
2726,341,100,8,510,3,12,290,1.9,0.15,0,30,1,483669.2517,483669.2517,,,,
10918,1365,100,8,510,3,12,290,1.9,0.15,0.18,30,1,469581.7978,469581.7978,,,,
19110,2389,100,8,510,3,12,290,1.9,0.15,0.36,30,1,456291.7469,456291.7469,,,,
6822,853,100,8,510,3,12,290,1.9,0.3,0,30,1,483669.2517,483669.2517,,,,
15014,1877,100,8,510,3,12,290,1.9,0.3,0.18,30,1,469581.7978,469581.7978,,,,
23206,2901,100,8,510,3,12,290,1.9,0.3,0.36,30,1,456291.7469,456291.7469,,,,
3750,469,100,8,510,3,12,290,2.1,0.15,0,30,1,483669.2517,483669.2517,,,,
11942,1493,100,8,510,3,12,290,2.1,0.15,0.18,30,1,469581.7978,469581.7978,,,,
20134,2517,100,8,510,3,12,290,2.1,0.15,0.36,30,1,456291.7469,456291.7469,,,,
7846,981,100,8,510,3,12,290,2.1,0.3,0,30,1,483669.2517,483669.2517,,,,
16038,2005,100,8,510,3,12,290,2.1,0.3,0.18,30,1,469581.7978,469581.7978,,,,
24230,3029,100,8,510,3,12,290,2.1,0.3,0.36,30,1,456291.7469,456291.7469,,,,
680,85,100,8,510,3,12,320,1.5,0.15,0,30,1,483669.2517,483669.2517,,,,
8872,1109,100,8,510,3,12,320,1.5,0.15,0.18,30,1,469581.7978,469581.7978,,,,
17064,2133,100,8,510,3,12,320,1.5,0.15,0.36,30,1,456291.7469,456291.7469,,,,
4776,597,100,8,510,3,12,320,1.5,0.3,0,30,1,483669.2517,483669.2517,,,,
12968,1621,100,8,510,3,12,320,1.5,0.3,0.18,30,1,469581.7978,469581.7978,,,,
21160,2645,100,8,510,3,12,320,1.5,0.3,0.36,30,1,456291.7469,456291.7469,,,,
1704,213,100,8,510,3,12,320,1.7,0.15,0,30,1,483669.2517,483669.2517,,,,
9896,1237,100,8,510,3,12,320,1.7,0.15,0.18,30,1,469581.7978,469581.7978,,,,
18088,2261,100,8,510,3,12,320,1.7,0.15,0.36,30,1,456291.7469,456291.7469,,,,
5800,725,100,8,510,3,12,320,1.7,0.3,0,30,1,483669.2517,483669.2517,,,,
13992,1749,100,8,510,3,12,320,1.7,0.3,0.18,30,1,469581.7978,469581.7978,,,,
22184,2773,100,8,510,3,12,320,1.7,0.3,0.36,30,1,456291.7469,456291.7469,,,,
2728,341,100,8,510,3,12,320,1.9,0.15,0,30,1,483669.2517,483669.2517,,,,
10920,1365,100,8,510,3,12,320,1.9,0.15,0.18,30,1,469581.7978,469581.7978,,,,
19112,2389,100,8,510,3,12,320,1.9,0.15,0.36,30,1,456291.7469,456291.7469,,,,
6824,853,100,8,510,3,12,320,1.9,0.3,0,30,1,483669.2517,483669.2517,,,,
15016,1877,100,8,510,3,12,320,1.9,0.3,0.18,30,1,469581.7978,469581.7978,,,,
23208,2901,100,8,510,3,12,320,1.9,0.3,0.36,30,1,456291.7469,456291.7469,,,,
3752,469,100,8,510,3,12,320,2.1,0.15,0,30,1,483669.2517,483669.2517,,,,
11944,1493,100,8,510,3,12,320,2.1,0.15,0.18,30,1,469581.7978,469581.7978,,,,
20136,2517,100,8,510,3,12,320,2.1,0.15,0.36,30,1,456291.7469,456291.7469,,,,
7848,981,100,8,510,3,12,320,2.1,0.3,0,30,1,483669.2517,483669.2517,,,,
16040,2005,100,8,510,3,12,320,2.1,0.3,0.18,30,1,469581.7978,469581.7978,,,,
24232,3029,100,8,510,3,12,320,2.1,0.3,0.36,30,1,456291.7469,456291.7469,,,,
929,117,100,8,510,4,8,230,1.5,0.15,0,30,1,448110.7481,448110.7481,,,,
9121,1141,100,8,510,4,8,230,1.5,0.15,0.18,30,1,438250.1204,438250.1204,,,,
17313,2165,100,8,510,4,8,230,1.5,0.15,0.36,30,1,428814.113,428814.113,,,,
5025,629,100,8,510,4,8,230,1.5,0.3,0,30,1,448110.7481,448110.7481,,,,
13217,1653,100,8,510,4,8,230,1.5,0.3,0.18,30,1,438250.1204,438250.1204,,,,
21409,2677,100,8,510,4,8,230,1.5,0.3,0.36,30,1,428814.113,428814.113,,,,
1953,245,100,8,510,4,8,230,1.7,0.15,0,30,1,448110.7481,448110.7481,,,,
10145,1269,100,8,510,4,8,230,1.7,0.15,0.18,30,1,438250.1204,438250.1204,,,,
18337,2293,100,8,510,4,8,230,1.7,0.15,0.36,30,1,428814.113,428814.113,,,,
6049,757,100,8,510,4,8,230,1.7,0.3,0,30,1,448110.7481,448110.7481,,,,
14241,1781,100,8,510,4,8,230,1.7,0.3,0.18,30,1,438250.1204,438250.1204,,,,
22433,2805,100,8,510,4,8,230,1.7,0.3,0.36,30,1,428814.113,428814.113,,,,
2977,373,100,8,510,4,8,230,1.9,0.15,0,30,1,448110.7481,448110.7481,,,,
11169,1397,100,8,510,4,8,230,1.9,0.15,0.18,30,1,438250.1204,438250.1204,,,,
19361,2421,100,8,510,4,8,230,1.9,0.15,0.36,30,1,428814.113,428814.113,,,,
7073,885,100,8,510,4,8,230,1.9,0.3,0,30,1,448110.7481,448110.7481,,,,
15265,1909,100,8,510,4,8,230,1.9,0.3,0.18,30,1,438250.1204,438250.1204,,,,
23457,2933,100,8,510,4,8,230,1.9,0.3,0.36,30,1,428814.113,428814.113,,,,
4001,501,100,8,510,4,8,230,2.1,0.15,0,30,1,448110.7481,448110.7481,,,,
12193,1525,100,8,510,4,8,230,2.1,0.15,0.18,30,1,438250.1204,438250.1204,,,,
20385,2549,100,8,510,4,8,230,2.1,0.15,0.36,30,1,428814.113,428814.113,,,,
8097,1013,100,8,510,4,8,230,2.1,0.3,0,30,1,448110.7481,448110.7481,,,,
16289,2037,100,8,510,4,8,230,2.1,0.3,0.18,30,1,438250.1204,438250.1204,,,,
24481,3061,100,8,510,4,8,230,2.1,0.3,0.36,30,1,428814.113,428814.113,,,,
931,117,100,8,510,4,8,260,1.5,0.15,0,30,1,448110.7481,448110.7481,,,,
9123,1141,100,8,510,4,8,260,1.5,0.15,0.18,30,1,438250.1204,438250.1204,,,,
17315,2165,100,8,510,4,8,260,1.5,0.15,0.36,30,1,428814.113,428814.113,,,,
5027,629,100,8,510,4,8,260,1.5,0.3,0,30,1,448110.7481,448110.7481,,,,
13219,1653,100,8,510,4,8,260,1.5,0.3,0.18,30,1,438250.1204,438250.1204,,,,
21411,2677,100,8,510,4,8,260,1.5,0.3,0.36,30,1,428814.113,428814.113,,,,
1955,245,100,8,510,4,8,260,1.7,0.15,0,30,1,448110.7481,448110.7481,,,,
10147,1269,100,8,510,4,8,260,1.7,0.15,0.18,30,1,438250.1204,438250.1204,,,,
18339,2293,100,8,510,4,8,260,1.7,0.15,0.36,30,1,428814.113,428814.113,,,,
6051,757,100,8,510,4,8,260,1.7,0.3,0,30,1,448110.7481,448110.7481,,,,
14243,1781,100,8,510,4,8,260,1.7,0.3,0.18,30,1,438250.1204,438250.1204,,,,
22435,2805,100,8,510,4,8,260,1.7,0.3,0.36,30,1,428814.113,428814.113,,,,
2979,373,100,8,510,4,8,260,1.9,0.15,0,30,1,448110.7481,448110.7481,,,,
11171,1397,100,8,510,4,8,260,1.9,0.15,0.18,30,1,438250.1204,438250.1204,,,,
19363,2421,100,8,510,4,8,260,1.9,0.15,0.36,30,1,428814.113,428814.113,,,,
7075,885,100,8,510,4,8,260,1.9,0.3,0,30,1,448110.7481,448110.7481,,,,
15267,1909,100,8,510,4,8,260,1.9,0.3,0.18,30,1,438250.1204,438250.1204,,,,
23459,2933,100,8,510,4,8,260,1.9,0.3,0.36,30,1,428814.113,428814.113,,,,
4003,501,100,8,510,4,8,260,2.1,0.15,0,30,1,448110.7481,448110.7481,,,,
12195,1525,100,8,510,4,8,260,2.1,0.15,0.18,30,1,438250.1204,438250.1204,,,,
20387,2549,100,8,510,4,8,260,2.1,0.15,0.36,30,1,428814.113,428814.113,,,,
8099,1013,100,8,510,4,8,260,2.1,0.3,0,30,1,448110.7481,448110.7481,,,,
16291,2037,100,8,510,4,8,260,2.1,0.3,0.18,30,1,438250.1204,438250.1204,,,,
24483,3061,100,8,510,4,8,260,2.1,0.3,0.36,30,1,428814.113,428814.113,,,,
933,117,100,8,510,4,8,290,1.5,0.15,0,30,1,448110.7481,448110.7481,,,,
9125,1141,100,8,510,4,8,290,1.5,0.15,0.18,30,1,438250.1204,438250.1204,,,,
17317,2165,100,8,510,4,8,290,1.5,0.15,0.36,30,1,428814.113,428814.113,,,,
5029,629,100,8,510,4,8,290,1.5,0.3,0,30,1,448110.7481,448110.7481,,,,
13221,1653,100,8,510,4,8,290,1.5,0.3,0.18,30,1,438250.1204,438250.1204,,,,
21413,2677,100,8,510,4,8,290,1.5,0.3,0.36,30,1,428814.113,428814.113,,,,
1957,245,100,8,510,4,8,290,1.7,0.15,0,30,1,448110.7481,448110.7481,,,,
10149,1269,100,8,510,4,8,290,1.7,0.15,0.18,30,1,438250.1204,438250.1204,,,,
18341,2293,100,8,510,4,8,290,1.7,0.15,0.36,30,1,428814.113,428814.113,,,,
6053,757,100,8,510,4,8,290,1.7,0.3,0,30,1,448110.7481,448110.7481,,,,
14245,1781,100,8,510,4,8,290,1.7,0.3,0.18,30,1,438250.1204,438250.1204,,,,
22437,2805,100,8,510,4,8,290,1.7,0.3,0.36,30,1,428814.113,428814.113,,,,
2981,373,100,8,510,4,8,290,1.9,0.15,0,30,1,448110.7481,448110.7481,,,,
11173,1397,100,8,510,4,8,290,1.9,0.15,0.18,30,1,438250.1204,438250.1204,,,,
19365,2421,100,8,510,4,8,290,1.9,0.15,0.36,30,1,428814.113,428814.113,,,,
7077,885,100,8,510,4,8,290,1.9,0.3,0,30,1,448110.7481,448110.7481,,,,
15269,1909,100,8,510,4,8,290,1.9,0.3,0.18,30,1,438250.1204,438250.1204,,,,
23461,2933,100,8,510,4,8,290,1.9,0.3,0.36,30,1,428814.113,428814.113,,,,
4005,501,100,8,510,4,8,290,2.1,0.15,0,30,1,448110.7481,448110.7481,,,,
12197,1525,100,8,510,4,8,290,2.1,0.15,0.18,30,1,438250.1204,438250.1204,,,,
20389,2549,100,8,510,4,8,290,2.1,0.15,0.36,30,1,428814.113,428814.113,,,,
8101,1013,100,8,510,4,8,290,2.1,0.3,0,30,1,448110.7481,448110.7481,,,,
16293,2037,100,8,510,4,8,290,2.1,0.3,0.18,30,1,438250.1204,438250.1204,,,,
24485,3061,100,8,510,4,8,290,2.1,0.3,0.36,30,1,428814.113,428814.113,,,,
935,117,100,8,510,4,8,320,1.5,0.15,0,30,1,448110.7481,448110.7481,,,,
9127,1141,100,8,510,4,8,320,1.5,0.15,0.18,30,1,438250.1204,438250.1204,,,,
17319,2165,100,8,510,4,8,320,1.5,0.15,0.36,30,1,428814.113,428814.113,,,,
5031,629,100,8,510,4,8,320,1.5,0.3,0,30,1,448110.7481,448110.7481,,,,
13223,1653,100,8,510,4,8,320,1.5,0.3,0.18,30,1,438250.1204,438250.1204,,,,
21415,2677,100,8,510,4,8,320,1.5,0.3,0.36,30,1,428814.113,428814.113,,,,
1959,245,100,8,510,4,8,320,1.7,0.15,0,30,1,448110.7481,448110.7481,,,,
10151,1269,100,8,510,4,8,320,1.7,0.15,0.18,30,1,438250.1204,438250.1204,,,,
18343,2293,100,8,510,4,8,320,1.7,0.15,0.36,30,1,428814.113,428814.113,,,,
6055,757,100,8,510,4,8,320,1.7,0.3,0,30,1,448110.7481,448110.7481,,,,
14247,1781,100,8,510,4,8,320,1.7,0.3,0.18,30,1,438250.1204,438250.1204,,,,
22439,2805,100,8,510,4,8,320,1.7,0.3,0.36,30,1,428814.113,428814.113,,,,
2983,373,100,8,510,4,8,320,1.9,0.15,0,30,1,448110.7481,448110.7481,,,,
11175,1397,100,8,510,4,8,320,1.9,0.15,0.18,30,1,438250.1204,438250.1204,,,,
19367,2421,100,8,510,4,8,320,1.9,0.15,0.36,30,1,428814.113,428814.113,,,,
7079,885,100,8,510,4,8,320,1.9,0.3,0,30,1,448110.7481,448110.7481,,,,
15271,1909,100,8,510,4,8,320,1.9,0.3,0.18,30,1,438250.1204,438250.1204,,,,
23463,2933,100,8,510,4,8,320,1.9,0.3,0.36,30,1,428814.113,428814.113,,,,
4007,501,100,8,510,4,8,320,2.1,0.15,0,30,1,448110.7481,448110.7481,,,,
12199,1525,100,8,510,4,8,320,2.1,0.15,0.18,30,1,438250.1204,438250.1204,,,,
20391,2549,100,8,510,4,8,320,2.1,0.15,0.36,30,1,428814.113,428814.113,,,,
8103,1013,100,8,510,4,8,320,2.1,0.3,0,30,1,448110.7481,448110.7481,,,,
16295,2037,100,8,510,4,8,320,2.1,0.3,0.18,30,1,438250.1204,438250.1204,,,,
24487,3061,100,8,510,4,8,320,2.1,0.3,0.36,30,1,428814.113,428814.113,,,,
930,117,100,8,510,4,12,230,1.5,0.15,0,30,1,448110.7481,448110.7481,,,,
9122,1141,100,8,510,4,12,230,1.5,0.15,0.18,30,1,438250.1204,438250.1204,,,,
17314,2165,100,8,510,4,12,230,1.5,0.15,0.36,30,1,428814.113,428814.113,,,,
5026,629,100,8,510,4,12,230,1.5,0.3,0,30,1,448110.7481,448110.7481,,,,
13218,1653,100,8,510,4,12,230,1.5,0.3,0.18,30,1,438250.1204,438250.1204,,,,
21410,2677,100,8,510,4,12,230,1.5,0.3,0.36,30,1,428814.113,428814.113,,,,
1954,245,100,8,510,4,12,230,1.7,0.15,0,30,1,448110.7481,448110.7481,,,,
10146,1269,100,8,510,4,12,230,1.7,0.15,0.18,30,1,438250.1204,438250.1204,,,,
18338,2293,100,8,510,4,12,230,1.7,0.15,0.36,30,1,428814.113,428814.113,,,,
6050,757,100,8,510,4,12,230,1.7,0.3,0,30,1,448110.7481,448110.7481,,,,
14242,1781,100,8,510,4,12,230,1.7,0.3,0.18,30,1,438250.1204,438250.1204,,,,
22434,2805,100,8,510,4,12,230,1.7,0.3,0.36,30,1,428814.113,428814.113,,,,
2978,373,100,8,510,4,12,230,1.9,0.15,0,30,1,448110.7481,448110.7481,,,,
11170,1397,100,8,510,4,12,230,1.9,0.15,0.18,30,1,438250.1204,438250.1204,,,,
19362,2421,100,8,510,4,12,230,1.9,0.15,0.36,30,1,428814.113,428814.113,,,,
7074,885,100,8,510,4,12,230,1.9,0.3,0,30,1,448110.7481,448110.7481,,,,
15266,1909,100,8,510,4,12,230,1.9,0.3,0.18,30,1,438250.1204,438250.1204,,,,
23458,2933,100,8,510,4,12,230,1.9,0.3,0.36,30,1,428814.113,428814.113,,,,
4002,501,100,8,510,4,12,230,2.1,0.15,0,30,1,448110.7481,448110.7481,,,,
12194,1525,100,8,510,4,12,230,2.1,0.15,0.18,30,1,438250.1204,438250.1204,,,,
20386,2549,100,8,510,4,12,230,2.1,0.15,0.36,30,1,428814.113,428814.113,,,,
8098,1013,100,8,510,4,12,230,2.1,0.3,0,30,1,448110.7481,448110.7481,,,,
16290,2037,100,8,510,4,12,230,2.1,0.3,0.18,30,1,438250.1204,438250.1204,,,,
24482,3061,100,8,510,4,12,230,2.1,0.3,0.36,30,1,428814.113,428814.113,,,,
932,117,100,8,510,4,12,260,1.5,0.15,0,30,1,448110.7481,448110.7481,,,,
9124,1141,100,8,510,4,12,260,1.5,0.15,0.18,30,1,438250.1204,438250.1204,,,,
17316,2165,100,8,510,4,12,260,1.5,0.15,0.36,30,1,428814.113,428814.113,,,,
5028,629,100,8,510,4,12,260,1.5,0.3,0,30,1,448110.7481,448110.7481,,,,
13220,1653,100,8,510,4,12,260,1.5,0.3,0.18,30,1,438250.1204,438250.1204,,,,
21412,2677,100,8,510,4,12,260,1.5,0.3,0.36,30,1,428814.113,428814.113,,,,
1956,245,100,8,510,4,12,260,1.7,0.15,0,30,1,448110.7481,448110.7481,,,,
10148,1269,100,8,510,4,12,260,1.7,0.15,0.18,30,1,438250.1204,438250.1204,,,,
18340,2293,100,8,510,4,12,260,1.7,0.15,0.36,30,1,428814.113,428814.113,,,,
6052,757,100,8,510,4,12,260,1.7,0.3,0,30,1,448110.7481,448110.7481,,,,
14244,1781,100,8,510,4,12,260,1.7,0.3,0.18,30,1,438250.1204,438250.1204,,,,
22436,2805,100,8,510,4,12,260,1.7,0.3,0.36,30,1,428814.113,428814.113,,,,
2980,373,100,8,510,4,12,260,1.9,0.15,0,30,1,448110.7481,448110.7481,,,,
11172,1397,100,8,510,4,12,260,1.9,0.15,0.18,30,1,438250.1204,438250.1204,,,,
19364,2421,100,8,510,4,12,260,1.9,0.15,0.36,30,1,428814.113,428814.113,,,,
7076,885,100,8,510,4,12,260,1.9,0.3,0,30,1,448110.7481,448110.7481,,,,
15268,1909,100,8,510,4,12,260,1.9,0.3,0.18,30,1,438250.1204,438250.1204,,,,
23460,2933,100,8,510,4,12,260,1.9,0.3,0.36,30,1,428814.113,428814.113,,,,
4004,501,100,8,510,4,12,260,2.1,0.15,0,30,1,448110.7481,448110.7481,,,,
12196,1525,100,8,510,4,12,260,2.1,0.15,0.18,30,1,438250.1204,438250.1204,,,,
20388,2549,100,8,510,4,12,260,2.1,0.15,0.36,30,1,428814.113,428814.113,,,,
8100,1013,100,8,510,4,12,260,2.1,0.3,0,30,1,448110.7481,448110.7481,,,,
16292,2037,100,8,510,4,12,260,2.1,0.3,0.18,30,1,438250.1204,438250.1204,,,,
24484,3061,100,8,510,4,12,260,2.1,0.3,0.36,30,1,428814.113,428814.113,,,,
934,117,100,8,510,4,12,290,1.5,0.15,0,30,1,448110.7481,448110.7481,,,,
9126,1141,100,8,510,4,12,290,1.5,0.15,0.18,30,1,438250.1204,438250.1204,,,,
17318,2165,100,8,510,4,12,290,1.5,0.15,0.36,30,1,428814.113,428814.113,,,,
5030,629,100,8,510,4,12,290,1.5,0.3,0,30,1,448110.7481,448110.7481,,,,
13222,1653,100,8,510,4,12,290,1.5,0.3,0.18,30,1,438250.1204,438250.1204,,,,
21414,2677,100,8,510,4,12,290,1.5,0.3,0.36,30,1,428814.113,428814.113,,,,
1958,245,100,8,510,4,12,290,1.7,0.15,0,30,1,448110.7481,448110.7481,,,,
10150,1269,100,8,510,4,12,290,1.7,0.15,0.18,30,1,438250.1204,438250.1204,,,,
18342,2293,100,8,510,4,12,290,1.7,0.15,0.36,30,1,428814.113,428814.113,,,,
6054,757,100,8,510,4,12,290,1.7,0.3,0,30,1,448110.7481,448110.7481,,,,
14246,1781,100,8,510,4,12,290,1.7,0.3,0.18,30,1,438250.1204,438250.1204,,,,
22438,2805,100,8,510,4,12,290,1.7,0.3,0.36,30,1,428814.113,428814.113,,,,
2982,373,100,8,510,4,12,290,1.9,0.15,0,30,1,448110.7481,448110.7481,,,,
11174,1397,100,8,510,4,12,290,1.9,0.15,0.18,30,1,438250.1204,438250.1204,,,,
19366,2421,100,8,510,4,12,290,1.9,0.15,0.36,30,1,428814.113,428814.113,,,,
7078,885,100,8,510,4,12,290,1.9,0.3,0,30,1,448110.7481,448110.7481,,,,
15270,1909,100,8,510,4,12,290,1.9,0.3,0.18,30,1,438250.1204,438250.1204,,,,
23462,2933,100,8,510,4,12,290,1.9,0.3,0.36,30,1,428814.113,428814.113,,,,
4006,501,100,8,510,4,12,290,2.1,0.15,0,30,1,448110.7481,448110.7481,,,,
12198,1525,100,8,510,4,12,290,2.1,0.15,0.18,30,1,438250.1204,438250.1204,,,,
20390,2549,100,8,510,4,12,290,2.1,0.15,0.36,30,1,428814.113,428814.113,,,,
8102,1013,100,8,510,4,12,290,2.1,0.3,0,30,1,448110.7481,448110.7481,,,,
16294,2037,100,8,510,4,12,290,2.1,0.3,0.18,30,1,438250.1204,438250.1204,,,,
24486,3061,100,8,510,4,12,290,2.1,0.3,0.36,30,1,428814.113,428814.113,,,,
936,117,100,8,510,4,12,320,1.5,0.15,0,30,1,448110.7481,448110.7481,,,,
9128,1141,100,8,510,4,12,320,1.5,0.15,0.18,30,1,438250.1204,438250.1204,,,,
17320,2165,100,8,510,4,12,320,1.5,0.15,0.36,30,1,428814.113,428814.113,,,,
5032,629,100,8,510,4,12,320,1.5,0.3,0,30,1,448110.7481,448110.7481,,,,
13224,1653,100,8,510,4,12,320,1.5,0.3,0.18,30,1,438250.1204,438250.1204,,,,
21416,2677,100,8,510,4,12,320,1.5,0.3,0.36,30,1,428814.113,428814.113,,,,
1960,245,100,8,510,4,12,320,1.7,0.15,0,30,1,448110.7481,448110.7481,,,,
10152,1269,100,8,510,4,12,320,1.7,0.15,0.18,30,1,438250.1204,438250.1204,,,,
18344,2293,100,8,510,4,12,320,1.7,0.15,0.36,30,1,428814.113,428814.113,,,,
6056,757,100,8,510,4,12,320,1.7,0.3,0,30,1,448110.7481,448110.7481,,,,
14248,1781,100,8,510,4,12,320,1.7,0.3,0.18,30,1,438250.1204,438250.1204,,,,
22440,2805,100,8,510,4,12,320,1.7,0.3,0.36,30,1,428814.113,428814.113,,,,
2984,373,100,8,510,4,12,320,1.9,0.15,0,30,1,448110.7481,448110.7481,,,,
11176,1397,100,8,510,4,12,320,1.9,0.15,0.18,30,1,438250.1204,438250.1204,,,,
19368,2421,100,8,510,4,12,320,1.9,0.15,0.36,30,1,428814.113,428814.113,,,,
7080,885,100,8,510,4,12,320,1.9,0.3,0,30,1,448110.7481,448110.7481,,,,
15272,1909,100,8,510,4,12,320,1.9,0.3,0.18,30,1,438250.1204,438250.1204,,,,
